30	38	controlled the best thing on	38	controlled the best thing on 	0	-5.27905	-5.27905	0.00000	5	0.26720	0.26720
31	38	assault with great ease and	38	assault with great ease and 	0	-8.35306	-8.35306	0.00000	5	0.12390	0.12390
32	38	premise is stupid and it	38	premise is stupid and it 	0	-8.16075	-8.16075	0.00000	5	0.13000	0.13000
33	10	stupid than funny believe me	53	          	43	-12.96909	-12.82176	0.14733	0	0.03907	0.04054
34	38	of the best hollywood director	38	of the best hollywood director 	0	-9.60964	-9.60964	0.00000	5	0.09050	0.09050
35	38	been very disappointing had very	38	been very disappointing had very 	0	-18.49522	-18.49522	0.00000	5	0.00982	0.00982
36	38	were completely annoying the entire	5	was the best part of 	-33	-10.97983	-6.74583	4.23400	1	0.06425	0.18517
37	38	i understand poor actor must	57	make a stupid movie like 	19	-16.76747	-13.96157	2.80590	0	0.01512	0.03049
38	38	as well best of all	38	as well best of all 	0	-7.55733	-7.55733	0.00000	5	0.15117	0.15117
39	12	for a surprisingly fun ride	55	          	43	-14.42828	-8.37143	6.05685	0	0.02713	0.12333
40	38	at his best is the	38	at his best is the 	0	-6.27838	-6.27838	0.00000	5	0.20813	0.20813
41	38	not my favorite movie but	71	          	33	-8.38754	-2.79274	5.59480	0	0.12284	0.49749
42	38	it is funny that this	38	it is funny that this 	0	-7.83216	-7.83216	0.00000	5	0.14113	0.14113
43	38	give this 9/10 to be	56	          	18	-18.28716	-8.00580	10.28136	0	0.01034	0.13514
44	38	of the worst director in	38	of the worst director in 	0	-7.28565	-7.28565	0.00000	5	0.16180	0.16180
45	38	family struggle unfortunately the second	38	family struggle unfortunately the second 	0	-5.21981	-5.21981	0.00000	5	0.27119	0.27119
46	38	extra vicious worse still there	38	extra vicious worse still there 	0	-11.24965	-11.24965	0.00000	5	0.06006	0.06006
47	38	not a bad showing i	38	not a bad showing i 	0	-14.20794	-14.20794	0.00000	5	0.02867	0.02867
48	-1	interesting character excellent portrayal writing	13	          	14	-9.35939	-9.35939	0.00000	0	0.09634	0.09634
49	38	it an 8/10 but let's	47	          	9	-12.56970	-6.10802	6.46168	0	0.04318	0.21719
50	38	makes a poor cameo and	38	makes a poor cameo and 	0	-6.71727	-6.71727	0.00000	5	0.18650	0.18650
51	38	gut a solid and satisfying	44	          	6	-12.06381	-1.31785	10.74596	0	0.04900	0.71931
52	14	of the best the humorous	14	of the best the humorous 	0	-7.28338	-7.28338	0.00000	5	0.16189	0.16189
53	38	do their best with a	38	do their best with a 	0	-6.35550	-6.35550	0.00000	5	0.20416	0.20416
54	38	is very funny and her	38	is very funny and her 	0	-10.22551	-10.22551	0.00000	5	0.07759	0.07759
55	17	of the best acted most	60	          	43	-12.36189	-9.45689	2.90500	0	0.04548	0.09402
56	38	poor production best skip this	48	          	10	-15.56343	-11.84194	3.72149	0	0.02043	0.05179
57	38	fer i enjoyed barbara bel	38	fer i enjoyed barbara bel 	0	-8.61324	-8.61324	0.00000	5	0.11610	0.11610
58	37	is the best she helped	38	is the best she helped 	1	-16.32019	-4.75556	11.56463	5	0.01691	0.30456
59	38	soundtrack is awful and has	38	soundtrack is awful and has 	0	-9.25059	-9.25059	0.00000	5	0.09900	0.09900
60	38	gave their best romantic performance	38	gave their best romantic performance 	0	-13.21333	-13.21333	0.00000	5	0.03676	0.03676
61	38	the 50 best horror movie	47	          	9	-10.89796	-3.04818	7.84978	0	0.06558	0.46671
62	38	takes one bad joke after	38	takes one bad joke after 	0	-17.41782	-17.41782	0.00000	5	0.01285	0.01285
63	38	reiser was excellent although i	38	reiser was excellent although i 	0	-10.19632	-10.19632	0.00000	5	0.07815	0.07815
64	38	is a waste of the	54	          	16	-3.92080	-3.42678	0.49402	0	0.37524	0.42456
65	34	tone the fantastic soundtrack the	35	tone the fantastic soundtrack the 	1	-23.06345	-11.19250	11.87095	5	0.00313	0.06092
66	8	almost as bad as the	8	almost as bad as the 	0	-7.59024	-7.59024	0.00000	5	0.14993	0.14993
67	9	of the best western ever	9	of the best western ever 	0	-8.98035	-8.98035	0.00000	5	0.10592	0.10592
68	-1	is a waste of my	1	          	2	-0.99348	-0.99348	0.00000	0	0.78007	0.78007
69	38	the two best thing in	38	the two best thing in 	0	-7.75847	-7.75847	0.00000	5	0.14376	0.14376
70	38	worth seeing 8/10	42	          	4	-13.24108	-4.77998	8.46110	1	0.03651	0.30271
71	24	moore so perfectly it trapped	7	moore is perfect as a 	-17	-14.87798	-10.67224	4.20574	1	0.02425	0.06939
72	12	is his best film to	55	          	43	-8.37139	-0.45945	7.91194	0	0.12334	0.89149
73	38	they do best show off	51	out loud funny and does 	13	-17.11218	-14.64799	2.46419	0	0.01387	0.02568
74	5	academy award best actor and	5	academy award best actor and 	0	-8.76226	-8.76226	0.00000	5	0.11185	0.11185
75	-1	all time great robert downey	20	          	21	-0.46572	-0.46572	0.00000	0	0.89009	0.89009
76	38	arguably his best highlight spanky's	38	arguably his best highlight spanky's 	0	-5.98272	-5.98272	0.00000	5	0.22410	0.22410
77	38	good show great i also	38	good show great i also 	0	-13.13971	-13.13971	0.00000	5	0.03744	0.03744
78	39	5/10 cinematography 8/10 my overall	57	          	18	-23.44535	-8.62197	14.82338	0	0.00285	0.11585
79	38	this disgusting waste of time	38	this disgusting waste of time 	0	-4.65827	-4.65827	0.00000	5	0.31206	0.31206
80	38	far the best show on	38	far the best show on 	0	-6.75825	-6.75825	0.00000	5	0.18460	0.18460
81	0	a total waste of time	43	          	43	-3.43949	-1.00387	2.43562	0	0.42322	0.77805
82	29	imagery how beautifully the opening	73	          	44	-42.05569	-14.08909	27.96660	0	0.00003	0.02953
83	38	borel is unfortunately not a	38	borel is unfortunately not a 	0	-10.76428	-10.76428	0.00000	5	0.06781	0.06781
84	23	of the worst film i	66	          	43	-2.08442	-1.62993	0.45449	0	0.59386	0.66532
85	38	the always fantastic kevin spacey	38	the always fantastic kevin spacey 	0	-10.85877	-10.85877	0.00000	5	0.06623	0.06623
86	38	was so beautiful then	42	          	4	-16.02480	-0.79737	15.22743	1	0.01820	0.81927
87	-1	do not waste your time	3	          	4	-1.82847	-1.82847	0.00000	0	0.63311	0.63311
88	13	is my favorite of vincent	56	          	43	-9.25976	-5.93313	3.32663	0	0.09877	0.22689
89	8	during the worst terrorist attack	51	          	43	-5.88054	-4.41062	1.46992	0	0.22989	0.33199
90	38	single most annoying and convoluted	38	single most annoying and convoluted 	0	-6.79994	-6.79994	0.00000	5	0.18269	0.18269
91	38	shallow and forgettable cop movie	45	          	7	-11.24003	-1.79245	9.44758	0	0.06020	0.63883
92	38	again another disappointing movie that	38	again another disappointing movie that 	0	-13.13557	-13.13557	0.00000	5	0.03748	0.03748
93	38	that works perfectly for de	38	that works perfectly for de 	0	-14.60306	-14.60306	0.00000	5	0.02597	0.02597
94	4	joan crawford's best talky it	47	          	43	-10.90071	-7.59941	3.30130	0	0.06553	0.14959
95	38	a 100 best list hustle	38	a 100 best list hustle 	0	-10.28310	-10.28310	0.00000	5	0.07648	0.07648
96	1	is a terrible movie terrible	44	          	43	-11.55304	-2.02438	9.52866	0	0.05567	0.60285
97	18	was pretty disappointed as has	61	          	43	-12.64042	-9.03265	3.60777	0	0.04242	0.10454
98	38	the single worst show on	38	the single worst show on 	0	-13.16027	-13.16027	0.00000	5	0.03725	0.03725
99	38	your life 2/10 i am	51	          	13	-16.04819	-4.95234	11.09585	0	0.01810	0.28994
100	38	safe and/or dull the pianist	55	signified the end of the 	17	-21.85874	-17.20034	4.65840	1	0.00423	0.01357
101	38	movie any worse than this	25	be his worst movie ever 	-13	-11.83619	-8.25062	3.58557	1	0.05187	0.12712
102	38	the dark 8/10	42	          	4	-17.05657	-5.69163	11.36494	1	0.01406	0.24101
103	38	scarwid are great as pat	38	scarwid are great as pat 	0	-9.69414	-9.69414	0.00000	5	0.08861	0.08861
104	38	to be funny in this	38	to be funny in this 	0	-5.23963	-5.23963	0.00000	5	0.26985	0.26985
105	38	happening the awful choice of	38	happening the awful choice of 	0	-10.04559	-10.04559	0.00000	5	0.08115	0.08115
106	38	of hollywood's best supporting star	38	of hollywood's best supporting star 	0	-15.54999	-15.54999	0.00000	5	0.02050	0.02050
107	22	create a stupid disgusting film	65	          	43	-11.05191	-10.67684	0.37507	0	0.06310	0.06931
108	38	story is excellent but like	29	is a perfect example the 	-9	-12.39519	-11.77254	0.62265	1	0.04510	0.05270
109	41	best stephen king	41	          	0	-4.03098	-4.03098	0.00000	2	0.36504	0.36504
110	8	about your worse than average	52	          	44	-16.74240	-6.53674	10.20566	0	0.01521	0.19511
111	38	it is refreshing to see	38	it is refreshing to see 	0	-4.93309	-4.93309	0.00000	5	0.29134	0.29134
112	2	as the best film treatmant	45	          	43	-6.73890	-1.89227	4.84663	0	0.18550	0.62309
113	38	that the best member of	38	that the best member of 	0	-9.60829	-9.60829	0.00000	5	0.09053	0.09053
114	36	and gore annoying and pointless	36	and gore annoying and pointless 	0	-15.61653	-15.61653	0.00000	5	0.02016	0.02016
115	3	of the worst movie of	46	          	43	-3.58110	-0.54890	3.03220	0	0.40850	0.87177
116	38	of arnold's best he does	44	he does best in the 	6	-14.04344	-6.45017	7.59327	3	0.02987	0.19938
117	38	think the worst thing about	38	think the worst thing about 	0	-3.89507	-3.89507	0.00000	5	0.37766	0.37766
118	38	makes it funny you will	38	makes it funny you will 	0	-8.69997	-8.69997	0.00000	5	0.11361	0.11361
119	8	neat not great but entertaining	51	          	43	-19.62131	-6.64535	12.97596	0	0.00741	0.18988
120	38	was the best movie since	69	is the worst i have 	31	-7.81990	-6.64144	1.17846	1	0.14157	0.19007
121	38	with his amazing talent this	2	had a wonderful cast and 	-36	-15.01663	-9.94018	5.07645	0	0.02342	0.08332
122	39	9/10 entertainment 7/10 replayable 7/10	47	          	8	-20.75182	-4.42117	16.33065	0	0.00558	0.33111
123	38	this horrible waste of time	38	this horrible waste of time 	0	-5.05499	-5.05499	0.00000	5	0.28259	0.28259
124	38	just a lame excuse to	38	just a lame excuse to 	0	-11.63360	-11.63360	0.00000	5	0.05456	0.05456
125	38	is very annoying and over	38	is very annoying and over 	0	-8.84176	-8.84176	0.00000	5	0.10965	0.10965
126	-1	not the best way to	0	          	1	-5.74422	-5.74422	0.00000	0	0.23786	0.23786
127	35	far the worse film i	35	far the worse film i 	0	-7.10683	-7.10683	0.00000	5	0.16919	0.16919
128	35	would be best served to	35	would be best served to 	0	-7.83223	-7.83223	0.00000	5	0.14113	0.14113
129	16	disappointed the best bit was	16	disappointed the best bit was 	0	-8.04593	-8.04593	0.00000	5	0.13379	0.13379
130	2	probably the best television show	45	          	43	-7.20705	-3.16305	4.04400	0	0.16501	0.45350
131	38	a good 7/10 for me	44	          	6	-13.80244	-6.49561	7.30683	0	0.03173	0.19713
132	38	and not funny i had	38	and not funny i had 	0	-7.70762	-7.70762	0.00000	5	0.14560	0.14560
133	20		20	          	0	-0.35044	-0.35044	0.00000	5	0.91612	0.91612
134	26	is flagrant bad ness to	26	is flagrant bad ness to 	0	-11.85624	-11.85624	0.00000	5	0.05161	0.05161
135	38	were supposedly funny were really	38	were supposedly funny were really 	0	-14.79060	-14.79060	0.00000	5	0.02478	0.02478
136	9	its a great program for	52	          	43	-9.90536	-1.58257	8.32279	0	0.08405	0.67325
137	38	movie is boring the only	38	movie is boring the only 	0	-9.39188	-9.39188	0.00000	5	0.09556	0.09556
138	38	episode was dull dull dull	38	episode was dull dull dull 	0	-14.99594	-14.99594	0.00000	5	0.02354	0.02354
139	38	not directly funny but the	38	not directly funny but the 	0	-8.56120	-8.56120	0.00000	5	0.11762	0.11762
140	38	well deserved 7/10	42	          	4	-10.81784	-5.64080	5.17704	1	0.06691	0.24409
141	38	scene are awful the chief	38	scene are awful the chief 	0	-6.64990	-6.64990	0.00000	5	0.18967	0.18967
142	38	jimmy fallon's best performance all	38	jimmy fallon's best performance all 	0	-6.32193	-6.32193	0.00000	5	0.20588	0.20588
143	1	is the worst documentary to	44	          	43	-10.73368	-0.86835	9.86533	0	0.06833	0.80486
144	34	happy but unfortunately it is	34	happy but unfortunately it is 	0	-6.45772	-6.45772	0.00000	5	0.19900	0.19900
145	38	bad guy unfortunately most of	36	play the bad guy unfortunately 	-2	-16.37801	-11.26584	5.11217	3	0.01666	0.05982
146	38	move was great i am	61	          	23	-9.42556	-2.01959	7.40597	0	0.09476	0.60357
147	38	by really poor writing towards	38	by really poor writing towards 	0	-14.90687	-14.90687	0.00000	5	0.02407	0.02407
148	38	and a gem a film	73	          	35	-13.91827	-8.44883	5.46944	0	0.03082	0.12097
149	38	character portrayed perfectly by nick	38	character portrayed perfectly by nick 	0	-12.91244	-12.91244	0.00000	5	0.03963	0.03963
150	38	from the best tom and	38	from the best tom and 	0	-10.49882	-10.49882	0.00000	5	0.07246	0.07246
151	38	which are excellent and sure	48	          	10	-11.65690	-10.56947	1.08743	0	0.05425	0.07119
152	38	not ever waste your time	38	not ever waste your time 	0	-10.56972	-10.56972	0.00000	5	0.07119	0.07119
153	14	never see great character and	57	          	43	-17.22338	-12.65711	4.56627	0	0.01349	0.04224
154	36	a successful funny fantasy if	36	a successful funny fantasy if 	0	-13.51706	-13.51706	0.00000	5	0.03407	0.03407
155	38	for the subtle humour in	38	for the subtle humour in 	0	-10.13148	-10.13148	0.00000	5	0.07943	0.07943
156	21	i liked best and it	64	          	43	-9.81124	-8.83843	0.97281	0	0.08605	0.10974
157	38	you will waste time and	45	          	7	-8.99464	-1.57484	7.41980	0	0.10554	0.67455
158	38	of the best dramas ever	45	          	7	-7.16017	-3.33752	3.82265	0	0.16695	0.43414
159	38	this film 10/10 however some	38	this film 10 10 however 	0	-13.26547	-13.26547	0.00000	5	0.03628	0.03628
160	38	reinforce it 7/10 otto seems	38	reinforce it 7 10 otto 	0	-17.40153	-17.40153	0.00000	5	0.01290	0.01290
161	38	bunch of badly realised fable	38	bunch of badly realised fable 	0	-6.78640	-6.78640	0.00000	5	0.18331	0.18331
162	10	will be disappointed in this	10	will be disappointed in this 	0	-3.65991	-3.65991	0.00000	5	0.40053	0.40053
163	38	is the best at playing	38	is the best at playing 	0	-6.05858	-6.05858	0.00000	5	0.21989	0.21989
164	33	as the worst movie of	33	as the worst movie of 	0	-4.48344	-4.48344	0.00000	5	0.32600	0.32600
165	38	from inflicting terrible act of	38	from inflicting terrible act of 	0	-9.92197	-9.92197	0.00000	5	0.08370	0.08370
166	38	of 250 best movie above	38	of 250 best movie above 	0	-5.75759	-5.75759	0.00000	5	0.23707	0.23707
167	37	horde of annoying character shooting	38	horde of annoying character shooting 	1	-30.50666	-8.44525	22.06141	5	0.00049	0.12108
168	38	are really excellent in this	38	are really excellent in this 	0	-12.12032	-12.12032	0.00000	5	0.04831	0.04831
169	12	was the best ever filmed	55	          	43	-8.18670	-1.00857	7.17813	0	0.12916	0.77713
170	8	of the best cop dramas	8	of the best cop dramas 	0	-8.76410	-8.76410	0.00000	5	0.11180	0.11180
171	38	in that predictable and well	38	in that predictable and well 	0	-13.75345	-13.75345	0.00000	5	0.03212	0.03212
172	38	cafeteria the tedious monologue continues	38	cafeteria the tedious monologue continues 	0	-10.23186	-10.23186	0.00000	5	0.07746	0.07746
173	40	did a fantastic job attempting	40	did a fantastic job attempting 	0	-5.93400	-5.93400	0.00000	5	0.22684	0.22684
174	-1	it the best reason to	3	          	4	-7.49057	-7.49057	0.00000	0	0.15372	0.15372
175	38	it got worse as none	38	it got worse as none 	0	-15.58529	-15.58529	0.00000	5	0.02032	0.02032
176	30	is very funny has reasonably	30	is very funny has reasonably 	0	-12.92482	-12.92482	0.00000	5	0.03951	0.03951
177	38	also some stupid senseless moment	46	not a great film to 	8	-15.10569	-12.89087	2.21482	0	0.02290	0.03985
178	4	with the fantastic book of	47	          	43	-8.15693	-5.67804	2.47889	0	0.13013	0.24183
179	38	must be terrible to be	38	must be terrible to be 	0	-9.26485	-9.26485	0.00000	5	0.09865	0.09865
180	17	plot was annoying and the	18	plot was annoying and the 	1	-18.20029	-5.24107	12.95922	5	0.01057	0.26975
181	6	a god awful movie the	6	a god awful movie the 	0	-8.86088	-8.86088	0.00000	5	0.10913	0.10913
182	38	did it great even before	45	          	7	-17.35277	-7.39442	9.95835	0	0.01306	0.15746
183	24	everyone look bad and claimed	24	everyone look bad and claimed 	0	-12.58914	-12.58914	0.00000	5	0.04297	0.04297
184	38	and very funny however with	38	and very funny however with 	0	-14.13178	-14.13178	0.00000	5	0.02922	0.02922
185	38	vehicle anyway brilliant then also	70	bit but if you have 	32	-18.77949	-16.55818	2.22131	0	0.00914	0.01593
186	38	7 5/10 best line of	36	my rating 7 5 10 	-2	-17.93609	-4.90228	13.03381	3	0.01129	0.29359
187	2	was a great movie if	45	          	43	-5.48642	-1.59476	3.89166	0	0.25370	0.67120
188	38	it pretty boring with simply	47	          	9	-17.01220	-3.36615	13.64605	0	0.01422	0.43105
189	38	for the best a bit	38	for the best a bit 	0	-9.31075	-9.31075	0.00000	5	0.09752	0.09752
190	38	be a worse sequel on	38	be a worse sequel on 	0	-12.68469	-12.68469	0.00000	5	0.04195	0.04195
191	38	of the best joke but	38	of the best joke but 	0	-10.54710	-10.54710	0.00000	5	0.07159	0.07159
192	-1	are great unfortunately you have	11	          	12	-8.43966	-8.43966	0.00000	0	0.12125	0.12125
193	38	on the annoying parrot with	38	on the annoying parrot with 	0	-9.75671	-9.75671	0.00000	5	0.08723	0.08723
194	37	is very disappointing it is	38	is very disappointing it is 	1	-14.50115	-7.26959	7.23156	5	0.02664	0.16245
195	-1	far the funniest movie i	5	          	6	-4.36899	-4.36899	0.00000	0	0.33546	0.33546
196	38	are all excellent and at	53	          	15	-10.88578	-3.66048	7.22530	0	0.06578	0.40047
197	38	was particularly great and the	38	was particularly great and the 	0	-12.36367	-12.36367	0.00000	5	0.04546	0.04546
198	38	is again excellent as the	38	is again excellent as the 	0	-10.71743	-10.71743	0.00000	5	0.06861	0.06861
199	26	they are stupid they are	26	they are stupid they are 	0	-6.72901	-6.72901	0.00000	5	0.18595	0.18595
200	38	given his best on film	38	given his best on film 	0	-13.06438	-13.06438	0.00000	5	0.03816	0.03816
201	38	result were funny but they	38	result were funny but they 	0	-9.21976	-9.21976	0.00000	5	0.09976	0.09976
202	38	acting is solid enough thematically	38	acting is solid enough thematically 	0	-8.33234	-8.33234	0.00000	5	0.12455	0.12455
203	38	austen adaptation 7/10	42	          	4	-12.05163	-6.35998	5.69165	1	0.04915	0.20393
204	38	to believe poor director harold	38	to believe poor director harold 	0	-13.88281	-13.88281	0.00000	5	0.03110	0.03110
205	38	possibly the worst song ever	38	possibly the worst song ever 	0	-6.17463	-6.17463	0.00000	5	0.21360	0.21360
206	38	minimal at best but he	38	minimal at best but he 	0	-6.03875	-6.03875	0.00000	5	0.22098	0.22098
207	31	actor but unfortunately there is	31	actor but unfortunately there is 	0	-9.29387	-9.29387	0.00000	5	0.09793	0.09793
208	37	acting is awful the direction	38	acting is awful the direction 	1	-18.88241	-7.49004	11.39237	5	0.00891	0.15374
209	38	just as annoying in real	38	just as annoying in real 	0	-11.97895	-11.97895	0.00000	5	0.05005	0.05005
210	38	gets much worse there are	38	gets much worse there are 	0	-9.43608	-9.43608	0.00000	5	0.09451	0.09451
211	38	a more enjoyable and believable	38	a more enjoyable and believable 	0	-12.26005	-12.26005	0.00000	5	0.04665	0.04665
212	9	being a poor country movie	52	          	43	-10.00791	-1.93836	8.06955	0	0.08192	0.61595
213	38	of thing unfortunately i got	38	of thing unfortunately i got 	0	-14.34740	-14.34740	0.00000	5	0.02769	0.02769
214	38	most unintentionally funny movie i	38	most unintentionally funny movie i 	0	-5.48895	-5.48895	0.00000	5	0.25354	0.25354
215	18	would be enjoyable on some	61	          	43	-10.46984	-9.10848	1.36136	0	0.07299	0.10258
216	38	this movie 10/10	42	          	4	-8.90477	-5.46422	3.44055	1	0.10794	0.25511
217	1	are often badly matched couple	44	          	43	-16.79387	-3.77094	13.02293	0	0.01502	0.38956
218	38	good city bad this is	38	good city bad this is 	0	-8.63131	-8.63131	0.00000	5	0.11558	0.11558
219	38	for the best of everything	38	for the best of everything 	0	-8.12974	-8.12974	0.00000	5	0.13102	0.13102
220	38	done an excellent movie especially	50	          	12	-9.13459	-3.71096	5.42363	0	0.10191	0.39545
221	38	as today fantastic and fast	63	          	25	-16.99918	-9.21483	7.78435	0	0.01427	0.09989
222	31	one is forgettable in the	31	one is forgettable in the 	0	-11.57170	-11.57170	0.00000	5	0.05541	0.05541
223	38	despite his best effort higher	38	despite his best effort higher 	0	-8.17958	-8.17958	0.00000	5	0.12939	0.12939
224	38	that is bad enough but	38	that is bad enough but 	0	-9.29883	-9.29883	0.00000	5	0.09781	0.09781
225	38	childhood and best friend of	38	childhood and best friend of 	0	-6.48573	-6.48573	0.00000	5	0.19762	0.19762
226	38	revenge but poor and three	38	revenge but poor and three 	0	-13.63807	-13.63807	0.00000	5	0.03306	0.03306
227	38	do not waste your money	38	do not waste your money 	0	-3.12428	-3.12428	0.00000	5	0.45792	0.45792
228	38	such an annoying character that	38	such an annoying character that 	0	-8.02884	-8.02884	0.00000	5	0.13436	0.13436
229	38	fresh and funny in these	38	fresh and funny in these 	0	-11.02443	-11.02443	0.00000	5	0.06354	0.06354
230	38	is a waste of time	38	is a waste of time 	0	-1.98084	-1.98084	0.00000	5	0.60944	0.60944
231	38	decide to waste 2 hour	38	decide to waste 2 hour 	0	-4.42169	-4.42169	0.00000	5	0.33107	0.33107
232	38	no worry 8/10	42	          	4	-9.07845	-4.39716	4.68129	1	0.10335	0.33311
233	38	does an excellent job of	38	does an excellent job of 	0	-4.62726	-4.62726	0.00000	5	0.31449	0.31449
234	11	it is funny moment some	11	it is funny moment some 	0	-11.22567	-11.22567	0.00000	5	0.06042	0.06042
235	38	mark was 1/10 and so	52	          	14	-15.02358	-5.07320	9.95038	0	0.02338	0.28131
236	38	over long badly choreographed apparently	38	over long badly choreographed apparently 	0	-10.88120	-10.88120	0.00000	5	0.06585	0.06585
237	38	the cheesiness bad acting sleaze	38	the cheesiness bad acting sleaze 	0	-9.44322	-9.44322	0.00000	5	0.09434	0.09434
238	38	by some bad acting and	38	by some bad acting and 	0	-9.68734	-9.68734	0.00000	5	0.08876	0.08876
239	38	dougla interacted perfectly but the	38	dougla interacted perfectly but the 	0	-10.43686	-10.43686	0.00000	5	0.07359	0.07359
240	20	was actually funny basically the	20	was actually funny basically the 	0	-13.20573	-13.20573	0.00000	5	0.03683	0.03683
241	37	film the fantastic writing and	38	film the fantastic writing and 	1	-20.75331	-12.37268	8.38063	5	0.00558	0.04536
242	38	to the noir cycle less	67	          	29	-13.57684	-8.56081	5.01603	0	0.03357	0.11763
243	38	and her terrible seducing outfit	38	and her terrible seducing outfit 	0	-10.83244	-10.83244	0.00000	5	0.06666	0.06666
244	38	play even worse here as	63	          	25	-12.66527	-11.95523	0.71004	0	0.04216	0.05035
245	8	nominated for best live action	51	          	43	-13.22719	-4.49439	8.73280	0	0.03663	0.32511
246	22	over all enjoyable now before	65	          	43	-17.96390	-6.03130	11.93260	0	0.01121	0.22139
247	38	talent is wasted here as	38	talent is wasted here as 	0	-10.19972	-10.19972	0.00000	5	0.07809	0.07809
248	38	music is forgettable i remember	38	music is forgettable i remember 	0	-12.67100	-12.67100	0.00000	5	0.04210	0.04210
249	35	script is weak sporting a	35	script is weak sporting a 	0	-13.99370	-13.99370	0.00000	5	0.03024	0.03024
250	38	us how stupid he is	38	us how stupid he is 	0	-11.68371	-11.68371	0.00000	5	0.05388	0.05388
251	4	movie is excellent with tremendous	4	movie is excellent with tremendous 	0	-8.81972	-8.81972	0.00000	5	0.11026	0.11026
252	11	to make great movie out	54	          	43	-13.00575	-3.42137	9.58438	0	0.03872	0.42514
253	38	for a funny series if	38	for a funny series if 	0	-9.47604	-9.47604	0.00000	5	0.09357	0.09357
254	38	did a great job in	38	did a great job in 	0	-3.79498	-3.79498	0.00000	5	0.38723	0.38723
255	38	of his favorite show the	38	of his favorite show the 	0	-13.01138	-13.01138	0.00000	5	0.03866	0.03866
256	37	do not waste your money	38	do not waste your money 	1	-13.36075	-2.65113	10.70962	5	0.03543	0.51542
257	38	the character funny and believable	38	the character funny and believable 	0	-11.31743	-11.31743	0.00000	5	0.05905	0.05905
258	9	an unintentionally funny way i	2	is so bad it is 	-7	-11.30596	-9.41855	1.88741	0	0.05922	0.09493
259	-1	cast was superb why would	7	          	8	-0.50612	-0.50612	0.00000	0	0.88115	0.88115
260	38	i was funny on any	38	i was funny on any 	0	-11.04647	-11.04647	0.00000	5	0.06319	0.06319
